year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2017,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,195.45939968359676,142581.82235991527,0,195.45939968359676
2017,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Other,Other,42.30791407709645,30862.36578606133,0,42.30791407709645
2017,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Spoiled,Spoiled,95.88846958,69947.78843268909,0,95.88846958
2017,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,2721.584349368455,1985314.8882445085,2721.584349368455,2721.584349368455
2017,Foodservice,Corrections,Breads & Bakery,Date Label Concerns,Date Label Concerns,467.6809607517335,1162687.556215678,0,0
2017,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,97.51722128214973,242434.62791224165,0,97.51722128214973
2017,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,6.792223091521079,16885.941336715132,0,6.792223091521079
2017,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,53.72857929088812,133573.00338729142,0,53.72857929088812
2017,Foodservice,Corrections,Breads & Bakery,Other,Other,3.0025858173178372,7464.638202619399,0,3.0025858173178372
2017,Foodservice,Corrections,Breads & Bakery,Spoiled,Spoiled,71.16893978537195,176930.95854171598,0,71.16893978537195
2017,Foodservice,Corrections,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,272.0652526942717,676373.2337486035,272.0652526942717,272.0652526942717
2017,Foodservice,Corrections,Dairy & Eggs,Date Label Concerns,Date Label Concerns,940.5830557164171,3100147.1101421565,7.144647750840739,0
2017,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,72.82859752,240041.9237,0.5532043898594405,72.82859752
2017,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,40.61290122833995,133859.49025163727,0.3084946849219637,40.61290122833995
2017,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,53.94792096516729,177811.50772586864,0.409787195,53.94792096516729
2017,Foodservice,Corrections,Dairy & Eggs,Other,Other,4.207187832558618,13866.825605312884,0.031957704,4.207187832558618
2017,Foodservice,Corrections,Dairy & Eggs,Spoiled,Spoiled,165.90176758308337,546809.6434593198,1.2601860977818262,165.90176758308337
2017,Foodservice,Corrections,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,174.1341056587041,573943.3016086364,174.1341056587041,174.1341056587041
2017,Foodservice,Corrections,Dry Goods,Date Label Concerns,Date Label Concerns,1947.3460845374102,6271000.178546802,0,0
2017,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Cooking Issues,468.8889068918306,1509953.6965643032,0,468.8889068918306
2017,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Equipment Issues,29.057853775457108,93574.43325610251,0,29.057853775457108
2017,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Handling Errors,231.71942339972702,746201.4877841477,0,231.71942339972702
2017,Foodservice,Corrections,Dry Goods,Other,Other,11.048191503277133,35578.273137888755,0,11.048191503277133
2017,Foodservice,Corrections,Dry Goods,Spoiled,Spoiled,207.14045593483942,667050.3237539385,0,207.14045593483942
2017,Foodservice,Corrections,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,298.2336722777084,960396.0112444253,298.2336722777084,298.2336722777084
2017,Foodservice,Corrections,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,894.5024433968671,8321443.678776039,117.05787401355784,0
2017,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,178.41874214699587,1659807.1083809973,23.34853168269574,178.41874214699587
2017,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,30.625778144284215,284907.7605406616,4.007801774097814,30.625778144284215
2017,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,87.50006182,814002.0653171986,11.450579357005463,87.50006182
2017,Foodservice,Corrections,Fresh Meat & Seafood,Other,Other,8.099373641527082,75347.45387098724,1.0599137725305925,8.099373641527082
2017,Foodservice,Corrections,Fresh Meat & Seafood,Spoiled,Spoiled,250.93196947628053,2334388.5381370327,32.837878851825685,250.93196947628053
2017,Foodservice,Corrections,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,1033.2662008251893,9612345.453968626,1033.2662008251893,1033.2662008251893
2017,Foodservice,Corrections,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2017,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2017,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2017,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2017,Foodservice,Corrections,Frozen,Other,Other,0,0,0,0
2017,Foodservice,Corrections,Frozen,Spoiled,Spoiled,0,0,0,0
2017,Foodservice,Corrections,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2017,Foodservice,Corrections,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2017,Foodservice,Corrections,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2017,Foodservice,Corrections,Prepared Foods,Excess,Overproduction,9155.545488332615,72022847.50410734,370.7436766344611,0
2017,Foodservice,Corrections,Prepared Foods,Excess,Plate Waste,63398.55209261764,498729896.0140256,2567.254165911973,0
2017,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2017,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2017,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2017,Foodservice,Corrections,Prepared Foods,Other,Other,0,0,0,0
2017,Foodservice,Corrections,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2017,Foodservice,Corrections,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2017,Foodservice,Corrections,Produce,Date Label Concerns,Date Label Concerns,386.02582957453274,1172875.3481001458,86.83172572625392,0
2017,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Cooking Issues,64.03694380513555,194565.61453283875,14.404316796530509,64.03694380513555
2017,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Equipment Issues,4.848289773822399,14730.72297371854,1.0905626919989944,4.848289773822399
2017,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Handling Errors,40.742411301888154,123789.04771944815,9.164500436385241,40.742411301888154
2017,Foodservice,Corrections,Produce,Other,Other,3.0327103105480515,9214.386418,0.6821705951203607,3.0327103105480515
2017,Foodservice,Corrections,Produce,Spoiled,Spoiled,103.76864841031981,315283.79787507595,23.34147129,103.76864841031981
2017,Foodservice,Corrections,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1417.0620498870328,4305507.605210285,1417.0620498870328,1417.0620498870328
2017,Foodservice,Corrections,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,491.30825297677484,358394.7672165784,0,0
2017,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,14.64143061,10680.488441095642,0,14.64143061
2017,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,10.002690475532487,7296.665388373639,0,10.002690475532487
2017,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,51.41511235852301,37505.79623586774,0,51.41511235852301
2017,Foodservice,Corrections,Ready-To-Drink Beverages,Other,Other,11.128992309655612,8118.269098896376,0,11.128992309655612
2017,Foodservice,Corrections,Ready-To-Drink Beverages,Spoiled,Spoiled,25.223225106624614,18399.592996390027,0,25.223225106624614
2017,Foodservice,Corrections,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,715.9060415743211,522232.17819852056,715.9060415743211,715.9060415743211
2017,Foodservice,Full Service Restaurants,Breads & Bakery,Date Label Concerns,Date Label Concerns,14995.737404452335,42848394.15850118,0,0
2017,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,326.7775997201857,933725.0324763745,0,326.7775997201857
2017,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,4.751034878182989,13575.472124547183,0,4.751034878182989
2017,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,1744.741801225261,4985375.669589728,0,1744.741801225261
2017,Foodservice,Full Service Restaurants,Breads & Bakery,Other,Other,2765.644970084043,7902475.389136435,0,2765.644970084043
2017,Foodservice,Full Service Restaurants,Breads & Bakery,Spoiled,Spoiled,5039.5311562764655,14399813.195853136,0,5039.5311562764655
2017,Foodservice,Full Service Restaurants,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,1515.0454679267145,4329047.890535903,1515.0454679267145,1515.0454679267145
2017,Foodservice,Full Service Restaurants,Dairy & Eggs,Date Label Concerns,Date Label Concerns,26997.835019016842,79439772.05,205.07494800580778,0
2017,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,80.31064580065414,236310.03713028767,0.6100378604536463,80.31064580065414
2017,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,675.7516207652113,1988365.1663099746,5.132994123,675.7516207652113
2017,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,1982.2832522127906,5832768.797500273,15.05737903035474,1982.2832522127906
2017,Foodservice,Full Service Restaurants,Dairy & Eggs,Other,Other,1416.846829022122,4169000.553241981,10.762336668449121,1416.846829022122
2017,Foodservice,Full Service Restaurants,Dairy & Eggs,Spoiled,Spoiled,11799.022531349066,34718030.52617823,89.62510995534929,11799.022531349066
2017,Foodservice,Full Service Restaurants,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,1230.3563196632167,3620261.6064722342,1230.3563196632167,1230.3563196632167
2017,Foodservice,Full Service Restaurants,Dry Goods,Date Label Concerns,Date Label Concerns,62032.68170184497,188896171.44273886,0,0
2017,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Cooking Issues,1352.4363349583657,4118313.7466405337,0,1352.4363349583657
2017,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Equipment Issues,158.90101366917523,483870.6355586234,0,158.90101366917523
2017,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Handling Errors,4163.785469291697,12679173.498229025,0,4163.785469291697
2017,Foodservice,Full Service Restaurants,Dry Goods,Other,Other,19825.319492603037,60370224.96917837,0,19825.319492603037
2017,Foodservice,Full Service Restaurants,Dry Goods,Spoiled,Spoiled,4909.849088167464,14951017.26496651,0,4909.849088167464
2017,Foodservice,Full Service Restaurants,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,2352.813164168339,7164568.5248241825,2352.813164168339,2352.813164168339
2017,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,49160.65505685565,479279388.8185443,6433.343819851591,0
2017,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,1486.405672,14491336.63895156,194.51650369818861,1486.405672
2017,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,542.5910844812219,5289854.723208898,71.00546150202392,542.5910844812219
2017,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,5423.021712235704,52870380.36381014,709.6765325234875,5423.021712235704
2017,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Other,Other,470.6397473324949,4588383.336112116,61.58964534496745,470.6397473324949
2017,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Spoiled,Spoiled,9475.203126561024,92376099.50838989,1239.9598704614723,9475.203126561024
2017,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,6912.518115097055,67391849.30650793,6912.518115097055,6912.518115097055
2017,Foodservice,Full Service Restaurants,Frozen,Date Label Concerns,Date Label Concerns,731.8450015,1599807.4698468687,5.836243280187715,0
2017,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2017,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Equipment Issues,28.986837862447295,63365.001662330105,0.23116129416888195,28.986837862447295
2017,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Handling Errors,583.3225908202586,1275138.6374877845,4.651821825196341,583.3225908202586
2017,Foodservice,Full Service Restaurants,Frozen,Other,Other,118.39713562713803,258815.2158,0.944181467,118.39713562713803
2017,Foodservice,Full Service Restaurants,Frozen,Spoiled,Spoiled,461.67159429273465,1009210.5071491186,3.6816917983309936,461.67159429273465
2017,Foodservice,Full Service Restaurants,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,233.54517105304848,510527.92381942715,233.54517105304848,233.54517105304848
2017,Foodservice,Full Service Restaurants,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2017,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Catering Overproduction,212695.56125343352,2602038280.9320016,8612.871235626306,0
2017,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Overproduction,320974.52255303256,3939063789.394919,12997.507876395675,0
2017,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Plate Waste,4640860.427734535,57019272164.685745,187926.5042064714,0
2017,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2017,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2017,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2017,Foodservice,Full Service Restaurants,Prepared Foods,Other,Other,0,0,0,0
2017,Foodservice,Full Service Restaurants,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2017,Foodservice,Full Service Restaurants,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2017,Foodservice,Full Service Restaurants,Produce,Date Label Concerns,Date Label Concerns,17523.26031707972,50984372.91188022,3941.640214488897,0
2017,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Cooking Issues,170.7692887674845,496857.60200296744,38.412434890869605,170.7692887674845
2017,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Equipment Issues,29.828170834604272,86785.82396156366,6.7094773209369425,29.828170834604272
2017,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Handling Errors,1838.5822358041166,5349401.917406277,413.56628544899365,1838.5822358041166
2017,Foodservice,Full Service Restaurants,Produce,Other,Other,921.7896789,2681970.585579102,207.34516304566762,921.7896789
2017,Foodservice,Full Service Restaurants,Produce,Spoiled,Spoiled,5929.240048575824,17251275.176571887,1333.709058356292,5929.240048575824
2017,Foodservice,Full Service Restaurants,Produce,Trimmings & Byproducts,Trimmings & Byproducts,31142.242390561074,90609148.67565775,31142.242390561074,31142.242390561074
2017,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,12750.374519826948,11896871.490000555,0,0
2017,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2017,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,709.8736731514631,662355.1214503647,0,709.8736731514631
2017,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,423.83676321817546,395465.3643234993,0,423.83676321817546
2017,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Other,Other,13815.537084120906,12890732.660404563,0,13815.537084120906
2017,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Spoiled,Spoiled,7809.467566929485,7286706.12,0,7809.467566929485
2017,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,1201.894052,1121439.9274179717,1201.894052,1201.894052
2017,Foodservice,Healthcare,Breads & Bakery,Date Label Concerns,Date Label Concerns,1506.9997538845573,3746506.7174111386,0,0
2017,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,91.42114068092056,227279.34546211964,0,91.42114068092056
2017,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,68.64530839,170657.0345149763,0,68.64530839
